# ra (deg)
# ___ right ascension (J2000 decimal deg)
# dec (deg)
# ___ declination (J2000 decimal deg)
# err_maj (arcsec)
# ___ Semi-major axis length of the one sigma position uncertainty ellipse
# err_min (arcsec)
# ___ Semi-minor axis length of the one sigma position uncertainty ellipse
# err_ang (deg)
# ___ angle of error ellipse major axis (E of N)
# designation
# ___ source designation formed from sexigesimal coordinates
# j_m (mag)
# ___ J band selected "default" magnitude
# j_cmsig (mag)
# ___ corrected J band photometric uncertainty
# j_msigcom (mag)
# ___ combined (total) J band photometric uncertainty
# j_snr
# ___ J band "scan" signal-to-noise ratio
# h_m (mag)
# ___ H band selected "default" magnitude
# h_cmsig (mag)
# ___ corrected H band photometric uncertainty
# h_msigcom (mag)
# ___ combined (total) H band photometric uncertainty
# h_snr
# ___ H band "scan" signal-to-noise ratio
# k_m (mag)
# ___ K band selected "default" magnitude
# k_cmsig (mag)
# ___ corrected K band photometric uncertainty
# k_msigcom (mag)
# ___ combined (total) K band photometric uncertainty
# k_snr
# ___ K band "scan" signal-to-noise ratio
# ph_qual
# ___ flag indicating photometric quality of source
# rd_flg
# ___ source of JHK "default" mags (AKA "read flag")
# bl_flg
# ___ indicates # JHK components fit simultaneously to source
# cc_flg
# ___ indicates JHK artifact contamination and/or confusion
# ndet
# ___ number of >3-sig. ap. mag measurements, # possible (jjhhkk)
# gal_contam
# ___ flag indicating if src is contaminated by extended source
# mp_flg
# ___ src is positionally associated with an asteroid, comet, etc
# j_h ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# h_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# j_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
ra dec Kp j h k
254.047375 -28.724001 10.210052641348373 9.074 8.828 8.718
254.048959 -28.556494 11.19592310833724 8.806 8.113 7.902
254.057334 -27.870581 10.02212580570976 8.53 8.095 7.928
254.057439 -28.102659 11.18372855818612 9.716 9.263 9.126
254.057485 -27.846954 11.121474833249144 10.289 10.138 10.105
254.058005 -27.775549 9.460481948856236 7.836 7.291 7.177
254.058823 -28.440868 10.68480043852544 9.541 9.261 9.179
254.059012 -27.782295 9.481186459992047 8.663 8.57 8.485
256.861538 -18.996429 10.269551085754689 9.081 8.747 8.683
256.868461 -29.571041 10.99651935120091 9.879 9.582 9.537
256.872657 -17.674719 11.401416404735095 9.527 8.906 8.782
256.884222 -19.504202 11.465943642409812 9.358 8.734 8.543
263.205492 -24.091166 10.481497487285736 9.276 8.905 8.864
254.075271 -28.396807 11.22685837729496 9.915 9.538 9.419
256.884593 -30.178617 10.93429040266113 9.079 8.455 8.34
256.890346 -22.719547 10.669595139161078 8.599 7.942 7.795
263.224356 -23.39093 10.05857979782944 9.019 8.87 8.73
263.23761 -24.583887 10.673720424567467 8.139 7.467 7.16
263.237897 -24.582548 10.903340358370352 8.429 7.803 7.49
263.238447 -23.465786 10.372583120179126 9.107 8.789 8.646
256.899697 -23.795666 10.9305249051163 9.415 8.91 8.802
256.900273 -20.672459 10.015020319753374 8.835 8.555 8.444
256.905404 -23.522947 10.702889271440558 9.529 9.201 9.143
256.905409 -23.78241 10.659001165023437 9.565 9.321 9.24
256.906093 -23.526007 11.188908627293555 10.04 9.749 9.674
254.08453 -25.256168 11.308242609753554 9.699 9.173 9.046
254.087957 -25.223757 11.146534055749601 9.12 8.489 8.329
263.274913 -28.991568 11.342114216121832 10.576 10.505 10.419
256.908385 -18.476093 9.853122620700345 8.023 7.464 7.292
256.911095 -19.267994 11.227994988985863 10.008 9.697 9.584
256.912746 -30.300541 9.437982123400307 8.446 8.233 8.185
256.913856 -19.558346 11.492035279608306 9.711 9.176 8.996
254.088788 -26.462797 11.332356099799606 10.223 9.97 9.887
254.089389 -28.770227 11.328051640277334 9.544 8.972 8.828
254.092269 -25.330191 11.455403108083596 9.866 9.366 9.221
254.092297 -27.948193 10.216226108318821 8.316 7.718 7.563
254.095697 -25.493416 11.484555537817734 10.144 9.731 9.628
263.292431 -24.141195 10.834877523121644 8.401 7.675 7.48
263.301801 -24.142965 9.092233304428095 7.854 7.568 7.415
256.918443 -18.566204 10.410025212812096 9.024 8.587 8.479
256.92209 -21.081896 11.031042387250114 9.715 9.345 9.216
256.926947 -20.49506 11.230833794374227 9.032 8.378 8.19
256.927204 -19.107643 10.509657313193566 8.667 8.059 7.932
254.098041 -28.743244 9.308485218564005 7.764 7.255 7.138
254.100767 -25.61145 11.386989438722223 9.477 8.825 8.721
254.103629 -25.913828 9.505277893040315 7.86 7.322 7.193
263.315338 -24.070208 10.97093632271531 9.988 9.78 9.732
263.321919 -23.815655 10.330530477147743 9.043 8.681 8.565
256.936061 -21.56542 11.460667684370456 9.329 8.69 8.507
263.33529 -29.035845 10.845274905687882 9.954 9.824 9.744
263.344162 -24.13443 11.000950748506932 9.787 9.511 9.368
254.10698 -25.274225 10.865914334428522 9.917 9.781 9.679
254.107736 -26.647966 10.68001962139993 9.813 9.74 9.614
254.108527 -28.298832 9.717246874139645 7.884 7.341 7.152
256.945569 -30.164871 10.529391718613464 8.314 7.672 7.467
254.113513 -24.802362 9.696055194692896 7.812 7.222 7.064
254.114281 -28.639294 11.347402569712745 9.182 8.512 8.35
263.433864 -29.104057 11.36115888879616 10.146 9.792 9.726
263.484474 -23.342087 10.813833559554684 9.375 8.983 8.8
254.125546 -26.664629 10.435051043021133 9.5 9.408 9.269
256.963167 -19.204624 10.390702028864848 8.873 8.408 8.259
256.967418 -19.130903 10.272742203482856 8.379 7.812 7.628
256.973174 -21.597769 11.149576120523388 9.932 9.663 9.51
256.973324 -20.559282 11.322335573311264 10.135 9.795 9.738
256.973851 -19.718361 11.275209510531305 10.155 9.863 9.811
263.515623 -23.38102 11.367028491905975 10.286 10.065 9.97
254.129411 -25.70237 10.994973005904349 10.137 9.971 9.942
256.979957 -19.624662 10.700825727844986 9.57 9.303 9.218
263.613346 -28.98847 11.298771905101908 11.21 11.787 11.311
263.618865 -28.973026 11.20219237494612 10.01 9.747 9.609
254.136234 -26.742929 10.456716817742691 9.483 9.326 9.232
254.141692 -25.835842 11.459455420262703 9.51 8.889 8.742
256.990759 -23.787521 11.100776911920889 9.081 8.432 8.292
256.990763 -20.592196 11.232074178554878 9.309 8.655 8.549
256.990938 -21.016874 11.479486523006312 9.737 9.17 9.035
256.991427 -18.598385 11.354214493438596 9.483 8.876 8.739
256.992902 -22.067514 11.170761136331652 9.073 8.454 8.261
263.677933 -23.317196 10.251323045933356 8.891 8.496 8.362
263.687562 -29.330605 11.351830250827813 10.517 10.383 10.332
254.149956 -25.118746 10.047999057228981 8.32 7.783 7.623
254.153255 -26.951609 10.60622571661972 8.901 8.344 8.212
256.992957 -19.478588 11.417805746956939 9.354 8.781 8.552
256.993837 -23.457848 9.06507417855488 7.142 6.546 6.382
256.995957 -18.747019 11.393805905689018 10.545 10.373 10.354
257.000742 -29.549271 11.089623868097977 9.212 8.653 8.466
257.000828 -17.723749 10.948289165655039 8.575 7.882 7.677
257.001453 -18.040344 11.108793896282789 9.847 9.462 9.389
263.726046 -29.147247 9.303719221049475 8.136 7.851 7.755
263.739211 -29.194004 10.679345995319421 9.503 9.219 9.115
263.778768 -23.550968 11.27267658803315 9.917 9.557 9.391
263.785085 -29.391201 11.483684348449755 10.162 9.828 9.659
263.788634 -23.526203 11.238289172696987 9.908 9.552 9.399
257.00299 -18.038847 10.16293989922058 9.023 8.746 8.664
257.006161 -29.559029 10.752812048903774 9.118 8.577 8.455
257.006939 -18.48193 11.317455474619967 10.204 9.947 9.865
257.009703 -20.419792 10.869710228996025 9.855 9.659 9.581
254.156265 -28.296228 11.301710228996026 10.287 10.12 10.013
254.156276 -24.242456 11.255362278064142 9.45 8.979 8.727
254.157097 -27.053768 10.921084522059317 9.888 9.7 9.603
254.160348 -28.029095 10.429305771898662 8.933 8.441 8.329
254.160865 -27.250111 10.036706051842858 8.596 8.132 8.02
263.840773 -23.297298 10.818994988985864 9.599 9.229 9.175
257.020289 -20.386318 9.84628916565504 7.473 6.779 6.575
257.023974 -29.634649 11.010672843279488 8.629 7.965 7.728
263.863113 -29.513004 11.065020319753373 9.885 9.603 9.494
263.882962 -23.546223 9.412289812191249 6.902 6.19 5.943
263.884179 -29.424353 10.035095682484055 9.036 8.844 8.771
257.028535 -18.839512 11.270493578884546 10.114 9.78 9.742
257.028659 -21.319269 10.132187326146388 8.834 8.475 8.348
257.028876 -19.351376 10.788750716644028 9.654 9.37 9.299
263.906088 -29.038727 11.25804583104084 10.157 9.91 9.827
263.926388 -29.027739 9.780911403013814 8.539 8.217 8.097
257.036133 -18.438765 9.812778569223864 8.216 7.895 7.568
257.036674 -18.437674 9.770139327898438 8.416 8.001 7.891
257.042866 -18.850498 10.732186459992043 9.914 9.764 9.736
263.928599 -29.526096 10.778391718613463 8.563 7.929 7.716
263.93684 -29.374296 10.616270821391778 8.865 8.307 8.16
257.047645 -23.671181 9.176137934191242 8.912 8.902 8.93
257.052991 -21.428322 10.57435065753208 8.336 7.69 7.482
263.957672 -23.39065 11.271094046753161 9.994 9.627 9.524
263.965625 -23.568426 10.424291379766682 8.141 7.509 7.273
254.194723 -26.857067 10.997560571662339 10.115 9.97 9.909
254.197204 -24.118111 11.37892723861915 10.454 10.326 10.228
254.199907 -25.892975 10.977040494972666 8.815 8.201 7.984
263.985891 -29.325937 9.74897885801984 8.926 8.808 8.746
257.054779 -20.837389 11.424706179038248 9.024 8.359 8.116
257.058384 -18.633915 11.391796036399533 9.472 8.87 8.713
257.058711 -23.403873 10.231471324535011 8.026 7.393 7.182
257.061347 -19.773769 10.448137309542878 9.316 9.109 8.963
257.06208 -18.781925 10.973101019879406 9.521 9.042 8.939
264.003161 -23.738974 11.13880366042167 9.863 9.506 9.394
264.004744 -29.300352 11.400564616973984 9.252 8.628 8.425
264.009216 -28.958509 10.76111421612183 9.995 9.907 9.838
254.201678 -26.613688 11.34679389628279 10.085 9.784 9.627
254.208522 -24.077337 10.454219966534499 9.349 9.122 9.016
264.020124 -29.014769 11.195732061146165 9.72 9.195 9.126
257.065824 -18.784161 11.206684703592842 9.653 9.166 9.023
257.067033 -19.26284 10.964427235030689 8.514 7.764 7.586
257.068776 -23.487926 11.3704295074409 9.391 8.777 8.614
257.069536 -19.800461 9.666791298866716 8.624 8.404 8.333
257.069923 -19.797869 10.372844540635015 8.184 7.55 7.345
257.071627 -18.824732 11.116813981701121 10.002 9.756 9.662
257.071838 -30.381262 10.910386277942639 8.833 8.224 8.027
257.072611 -19.787271 9.85940256971274 7.694 7.062 6.862
264.029282 -28.986467 10.508940632751301 8.09 7.39 7.175
264.047446 -29.679365 10.756744484929689 8.784 8.154 8.009
254.209162 -25.634632 11.142048120218185 9.652 9.159 9.051
254.211262 -27.529585 10.682023777979476 9.751 9.578 9.522
254.214055 -26.510662 9.868584448025436 8.494 8.051 7.956
257.079528 -18.378222 9.042186283406618 8.523 8.505 8.454
257.081019 -19.702724 11.195623655385777 10.131 9.943 9.826
257.081765 -20.856129 11.07482969212551 9.782 9.418 9.3
257.082015 -18.07268 11.069192374946121 9.877 9.568 9.476
264.05841 -29.527843 10.305402907629084 9.25 9.06 8.951
254.218433 -27.517927 9.279662049676629 8.209 7.949 7.9
264.065968 -29.534607 10.492367327709713 9.276 8.923 8.855
257.092289 -20.993553 11.192915391517653 9.163 8.602 8.371
264.108774 -23.615124 10.011456256669817 8.812 8.48 8.405
264.111202 -29.669868 11.438695675722443 10.209 9.819 9.777
264.112845 -23.799212 11.181229647098878 10.04 9.773 9.68
257.093887 -22.392794 10.749441508092655 9.647 9.442 9.316
257.09437 -29.745747 11.424053582309373 10.487 13.023 10.255
257.094384 -17.60788 11.40254559342817 9.174 8.521 8.323
257.095876 -29.745405 9.65625789171262 8.86 8.729 8.691
257.097386 -22.347466 11.299075093416333 9.512 8.964 8.795
257.09907 -19.566418 10.341668416000001 8.605 8.055 7.905
257.104664 -19.406483 9.571519351200914 8.454 8.214 8.112
264.121233 -29.360798 11.340392672439503 8.993 8.313 8.104
254.22794 -24.59087 11.32534599531942 10.149 9.882 9.761
257.107523 -18.625816 11.499519351200913 10.382 10.11 10.04
264.144504 -23.75388 9.94504583104084 8.844 8.641 8.514
254.232904 -28.200966 10.863893276725804 9.04 8.457 8.311
254.235663 -27.012384 11.319122846225241 9.559 8.959 8.851
254.236542 -28.394556 9.776772292592769 8.23 7.739 7.603
254.239488 -27.268387 11.334951407433024 8.831 8.097 7.876
257.113997 -17.922297 11.377283231437408 10.289 10.078 9.968
257.114273 -22.271883 9.735051003012112 7.6 6.964 6.777
257.116557 -21.796265 11.114501001415341 9.819 9.479 9.335
257.11772 -21.33703 10.74576927953599 9.881 9.91 9.683
257.121536 -20.614302 11.403683930702565 10.163 9.816 9.722
264.159982 -28.995785 9.95809728591732 9.839 9.586 9.92
264.160963 -28.99461 9.079239357850941 8.614 8.555 8.563
257.125624 -18.714064 10.952612006142289 9.253 8.708 8.566
257.127395 -17.616323 10.326492749603805 8.927 8.489 8.374
257.127884 -18.244827 10.563137309542872 9.431 9.132 9.078
257.13161 -22.552544 11.019125805709756 9.527 9.077 8.925
254.241373 -26.556314 10.929629989624194 9.3 8.826 8.639
254.242037 -27.04011 9.586626860508456 7.533 6.966 6.734
254.243657 -26.683643 10.948643931408792 9.019 8.388 8.257
254.245454 -26.824715 10.269095682484055 9.27 9.092 9.005
254.24809 -27.854187 10.338395902661329 9.253 9.061 8.934
257.137919 -30.03853 9.14900276822693 8.846 8.876 8.85
257.13861 -20.9051 10.49512936121824 9.263 8.967 8.829
257.140806 -19.368134 9.84099905722898 8.113 7.581 7.416
254.249761 -28.663174 10.871425644127688 9.894 9.733 9.641
264.201314 -29.338095 11.47303816062459 10.413 10.155 10.111
264.20999 -23.405741 10.177805746956947 8.114 7.505 7.312
257.1429 -30.331875 10.194107651935012 9.305 9.192 9.096
257.147015 -22.426855 11.449727979477537 9.335 8.673 8.518
257.148757 -21.606663 10.51848983062784 8.198 7.528 7.318
257.149059 -22.523083 10.140252113851774 7.603 6.869 6.621
264.225602 -29.547314 11.39800116502344 10.304 10.085 9.979
264.228626 -23.896214 10.754656496647236 8.745 8.172 7.959
257.156052 -19.614445 11.327774726816532 10.071 9.694 9.617
257.157964 -20.671495 11.148796036399528 9.229 8.615 8.47
254.270726 -28.836563 11.488788291558357 9.668 9.062 8.94
254.271524 -24.521173 10.852001574310538 9.839 9.695 9.566
254.273141 -28.70853 10.682206663085939 9.14 8.664 8.515
257.159261 -18.230228 10.346940632751302 7.928 7.253 7.013
257.159674 -17.711309 10.729865511133276 9.779 9.58 9.54
257.164075 -30.508728 10.239937454728762 8.088 7.442 7.26
257.167811 -19.721308 11.379463620997122 9.521 8.93 8.781
264.243829 -29.809372 11.104231136594272 9.168 8.562 8.404
264.247092 -29.101122 10.175001165023437 9.081 8.632 8.756
264.247871 -29.623508 11.270356835316557 9.344 8.777 8.583
254.274077 -28.021372 10.69396178470892 8.845 8.19 8.108
257.174855 -29.533545 10.662001165023437 9.568 9.34 9.243
264.248291 -29.101698 10.086209510531305 8.966 8.515 8.622
264.258658 -23.891493 11.474717459985287 10.44 10.257 10.154
254.285984 -27.029074 11.268356923429685 11.023 11.023 11.048
254.286444 -27.074167 11.078498655756727 10.02 9.786 9.719
254.287819 -24.688208 10.70797019439188 8.617 7.982 7.807
264.266915 -23.351168 9.962228439396327 7.551 6.839 6.639
264.267772 -23.283995 11.126264192107225 8.606 7.873 7.64
257.181289 -20.627249 10.480320883837948 9.516 9.39 9.27
257.187139 -20.399836 11.120345995319424 9.944 9.665 9.556
257.187524 -29.548662 11.479442589178165 9.193 8.467 8.324
264.271643 -29.037266 10.691349597377641 10.027 9.924 9.908
264.282459 -23.919678 10.542602496494023 8.272 7.647 7.408
264.286154 -23.23502 10.743658595950818 9.571 9.265 9.186
264.303971 -28.978594 11.213245858917698 9.911 9.624 9.422
264.304844 -28.864969 11.427084522059317 10.394 10.246 10.109
264.306024 -28.865313 11.373313535809682 10.592 10.507 10.429
264.306037 -29.865202 11.118445622619246 9.985 9.724 9.631
264.306433 -29.75684 10.77643412618067 8.968 8.371 8.244
257.194194 -19.826963 11.281480274723837 9.292 8.696 8.512
264.310167 -29.469305 10.70785718641864 9.707 9.523 9.441
264.311433 -23.826767 10.427881093817138 8.697 8.19 7.999
264.327468 -23.696039 10.600880177335942 9.678 9.547 9.453
257.208352 -23.406998 10.470845665943845 8.424 7.797 7.627
264.329626 -29.86195 11.146518716998601 10.307 10.214 10.12
264.338774 -23.34313 10.945350657532085 8.707 8.096 7.853
264.338912 -23.569841 10.22807683359513 9.422 9.323 9.249
257.209518 -18.618841 10.541796036399532 8.622 8.017 7.863
257.210174 -18.864037 11.4224263066169 10.251 9.92 9.867
257.212649 -30.127525 9.820051640277327 8.036 7.483 7.32
257.216529 -23.59086 10.888965224473242 9.206 8.605 8.525
254.311542 -27.939028 9.553106408782526 8.572 8.427 8.317
264.370872 -29.587238 11.384893276725805 9.561 8.93 8.832
254.318337 -27.965139 11.485164706269755 9.728 9.158 9.021
264.380513 -29.522469 11.281755998615031 9.854 9.42 9.285
264.382929 -24.057541 11.350043020842568 10.008 9.595 9.491
264.390616 -29.757027 11.068038160624589 10.008 9.767 9.706
257.222526 -19.676409 9.890671930178744 9.246 9.163 9.134
257.223199 -19.254662 10.590706339298674 8.877 8.302 8.185
257.226908 -30.02265 10.971994032142181 10.261 10.163 10.125
264.396205 -23.335739 10.885233304428096 9.647 9.306 9.208
254.325491 -27.281071 11.042797440948648 10.023 9.83 9.746
254.326031 -24.450689 9.980635626755557 8.833 8.56 8.468
254.32634 -28.339575 11.088647182512766 9.95 9.687 9.592
254.326757 -27.686567 9.663981611342868 7.767 7.166 7.015
254.327398 -28.877232 10.887216771762034 9.255 8.679 8.593
264.409765 -29.269024 9.602800208582801 8.573 8.37 8.29
257.231012 -18.06115 11.116048742763374 10.177 10.042 9.944
257.234501 -18.948917 10.042415810739964 8.405 7.863 7.741
257.235185 -22.648829 10.735025212812097 9.349 8.985 8.804
264.423749 -29.275293 10.299084177380074 9.765 9.697 9.691
254.329597 -27.583061 11.037965224473245 9.355 8.779 8.674
254.335699 -27.883001 11.207222793994047 10.754 10.792 10.707
264.432385 -29.861683 11.05196506419714 10.014 9.809 9.726
264.434975 -23.883415 9.764776754199126 7.782 7.182 7.004
264.437406 -29.644667 10.375137309542874 9.243 8.991 8.89
264.43764 -23.370993 11.177055194692892 9.293 8.689 8.545
257.241949 -29.56406 11.367386277942632 9.29 8.68 8.484
257.247733 -17.94762 10.435419084588723 9.34 9.091 9.014
257.247734 -21.50548 10.728873618741288 9.527 9.2 9.118
254.338263 -27.003483 11.054764589682424 9.55 8.999 8.942
254.339643 -24.574657 9.896100622009845 8.833 8.582 8.529
254.339859 -26.446968 10.583041112296842 9.65 9.492 9.42
254.342997 -28.372362 11.289796036399528 9.37 8.741 8.611
264.450242 -29.557854 11.012088401553509 9.249 8.766 8.54
254.347882 -26.462591 11.11834143860257 10.21 10.051 9.992
254.348021 -27.969549 11.02812703983182 9.042 8.453 8.263
264.461039 -29.325104 10.645135529667462 9.57 9.385 9.258
264.466884 -29.188986 10.437746045537246 9.483 9.334 9.242
257.251992 -18.059448 11.460694210434738 10.544 10.392 10.322
257.255582 -30.599066 10.93474542713088 10.161 10.088 10.001
257.256466 -21.486029 11.293564960721868 9.039 8.36 8.18
264.472528 -29.290447 10.227001574310538 9.214 9.039 8.941
264.474278 -29.043049 11.364530477147744 10.077 9.783 9.599
257.260419 -18.513952 11.023710228996025 10.009 9.803 9.735
264.481218 -28.955917 10.705426306616904 9.534 9.246 9.15
264.484265 -23.389902 10.568623655385776 9.504 9.342 9.199
264.486715 -29.476019 10.168232770561055 9.661 9.63 9.596
264.49212 -28.946859 11.37696627271329 11.252 12.161 11.445
254.363404 -27.406269 9.507880177335942 8.585 8.429 8.36
254.364395 -27.004763 11.063024005789925 9.288 8.658 8.575
254.364677 -27.288143 11.340564156305213 10.293 10.103 9.999
257.271671 -30.491024 9.51079346390673 8.953 8.909 8.871
257.273111 -20.514751 10.186827578933798 8.322 7.72 7.58
257.273736 -22.235817 11.052410114080445 8.785 8.138 7.922
264.515063 -30.015877 10.34854559342817 8.12 7.46 7.269
264.516411 -29.275682 11.355683948813354 10.076 9.772 9.604
254.36918 -27.876621 11.486719740452823 10.397 10.166 10.075
254.371134 -25.247446 11.474549005609099 10.353 10.098 10.008
254.373586 -26.752169 10.634923550918876 9.965 9.901 9.844
254.37401 -25.557638 10.832935390778747 8.9 8.353 8.137
264.526201 -29.057035 9.101514275197236 7.262 6.786 6.528
264.528998 -29.74527 10.552170071457155 10.03 10.04 9.96
264.53107 -29.620804 10.644635626755559 9.497 9.255 9.132
264.535904 -23.422268 11.309981534747566 10.202 9.892 9.867
264.536188 -23.422272 11.457994988985863 10.238 10.062 9.814
264.537298 -28.923454 10.482359962569676 9.336 9.032 8.972
264.539219 -23.880995 11.227431291789511 8.768 8.055 7.836
254.376898 -28.728123 10.552675073474099 9.015 8.563 8.392
254.380167 -27.205345 10.908445449217506 9.877 9.676 9.593
254.380343 -27.024899 11.49303816062459 10.433 10.156 10.131
254.383718 -25.653509 9.624787261818883 7.367 6.73 6.507
257.275929 -29.525026 11.374827156003839 10.35 10.162 10.07
257.280306 -19.232853 10.940441508092654 9.838 9.569 9.507
257.283445 -20.469067 10.088491094041872 9.062 8.835 8.781
257.283652 -18.259903 10.735719221049477 9.568 9.252 9.187
264.54642 -23.775747 11.14987087779 10.023 9.802 9.674
264.547941 -23.307238 10.061753850913602 9.403 9.315 9.286
254.386962 -25.079445 9.963188189590813 7.576 6.908 6.673
254.390968 -27.124569 11.285026054104442 9.507 8.914 8.793
264.556556 -23.680132 11.189783057966599 8.981 8.293 8.136
257.287781 -19.595924 11.068873618741291 9.867 9.524 9.458
257.289892 -20.999575 11.304965064197141 10.267 10.077 9.979
257.292644 -20.759758 9.89123447797352 8.985 8.844 8.768
264.564315 -28.923679 10.71003816062459 9.65 9.5 9.348
264.572104 -23.535463 9.276730092290029 7.37 6.772 6.615
264.574239 -23.526703 11.195187570588153 9.399 8.947 8.679
254.391966 -24.536518 10.794340358370352 8.32 7.593 7.381
254.398301 -25.779772 10.873238953154795 9.074 8.547 8.353
257.294315 -19.085888 9.363231136594273 7.427 6.834 6.663
257.294876 -20.936922 11.274658214729294 9.94 9.544 9.428
257.295889 -29.902596 11.151446842970012 10.0 9.739 9.632
264.581541 -29.046448 10.418912970581669 8.057 7.352 7.163
264.585065 -23.207977 9.19067543581489 8.234 8.018 7.992
264.586277 -29.883671 11.389825727844986 10.259 9.996 9.907
264.587486 -23.969944 10.610404494815752 9.757 9.594 9.564
264.588085 -29.712315 11.317692911918773 11.236 10.526 11.343
264.596243 -29.551027 10.787719221049475 9.62 9.302 9.239
264.59871 -29.5093 11.485993411732135 10.794 10.705 10.665
264.600884 -23.845161 10.931864025549073 9.448 8.986 8.85
264.60232 -23.874922 11.305100622009846 10.242 10.013 9.938
254.405322 -26.979881 11.317674041166583 9.757 9.229 9.124
257.307375 -18.603317 9.64374262534615 7.129 6.406 6.167
264.609195 -29.030407 10.808518635918556 9.388 8.916 8.823
264.609598 -29.22241 11.110640860428026 11.042 11.97 11.164
264.610948 -29.326181 10.53375227016248 8.859 8.313 8.181
264.624006 -29.183195 9.763787261818884 7.506 6.807 6.646
264.633917 -29.625149 11.05201962139993 10.185 10.039 9.986
264.634559 -29.718554 10.820658214729297 9.486 9.077 8.974
264.636475 -23.734608 11.255717115996847 11.156 9.979 11.249
254.407623 -28.866009 10.32021168342374 8.826 8.307 8.223
264.641619 -28.996887 10.387665119364137 9.187 8.907 8.779
257.320584 -29.646618 11.276450580671607 8.932 8.257 8.044
257.321935 -29.655003 11.441564713163517 10.432 10.237 10.161
254.416981 -27.140556 11.44567658803315 10.09 9.645 9.564
254.417405 -28.715021 10.908372607999999 10.298 10.225 10.198
257.331084 -17.95562 10.81009211367472 9.732 9.504 9.418
264.650834 -29.172075 11.13580043852544 9.992 9.729 9.63
257.336441 -30.682751 9.33916475426814 7.157 6.49 6.32
264.660508 -29.511328 10.347122846225245 8.587 7.997 7.879
254.422239 -25.697111 10.60491547950306 8.957 8.418 8.289
254.42812 -27.134018 11.200372607999999 10.59 10.529 10.49
264.66501 -28.876081 10.976432484786082 8.838 8.184 8.014
257.343878 -22.061117 10.996765687136481 9.807 9.514 9.408
257.345768 -21.096472 10.14730780271299 7.992 7.372 7.163
257.347875 -17.782709 11.379612006142288 9.68 9.161 8.993
257.348086 -18.484303 9.325265436124997 7.1 6.42 6.25
257.349279 -20.458094 10.326944997228784 9.243 8.997 8.925
264.680369 -28.943617 10.489445622619247 9.356 9.149 9.002
264.685981 -23.656628 11.199836261742359 10.894 11.302 10.897
264.691632 -29.846615 9.375335149297548 7.627 7.091 6.923
257.350574 -17.701464 10.768463324195343 9.586 9.286 9.193
257.355339 -22.406666 10.774706051842857 9.334 8.884 8.758
257.356251 -23.549967 11.350825727844986 10.22 9.968 9.868
257.356653 -18.00968 10.533377443790183 8.697 8.105 7.964
254.440306 -25.250299 10.935450011116178 9.572 9.158 9.041
254.443636 -28.277763 10.129441508092654 9.027 8.764 8.696
254.445658 -27.732262 11.09474542713088 10.321 10.136 10.161
264.711957 -29.378296 11.23879690797812 10.06 9.729 9.67
264.713304 -23.801289 11.450774726816537 10.194 9.879 9.74
264.718451 -30.152573 11.428415810739965 9.791 9.233 9.127
264.726584 -23.581779 10.917018983999995 8.86 8.208 8.06
257.361944 -29.914335 9.650906142104287 7.152 6.444 6.2
257.362078 -23.551071 9.500206663085937 7.958 7.471 7.333
257.365387 -20.447269 11.267574749405716 10.292 10.099 10.04
254.449364 -27.368801 11.355178266613194 9.271 8.629 8.463
254.449813 -28.159903 10.551953583999998 9.495 9.263 9.195
264.742167 -28.819887 10.840474833249143 10.008 9.922 9.824
257.369114 -30.702538 11.146613675992189 9.48 9.031 8.805
257.375111 -19.237446 11.30561607376329 10.111 9.778 9.708
264.755519 -24.242596 11.499979759937725 10.53 10.392 10.281
257.37698 -23.727627 9.514030561585319 7.82 7.278 7.135
264.76643 -28.840031 10.813990083761615 9.869 9.755 9.633
257.38965 -21.48015 10.71037744379019 8.874 8.299 8.141
257.391701 -19.071371 11.375441508092655 10.273 10.023 9.942
257.393096 -23.566805 10.175404494815751 9.322 9.215 9.129
257.39357 -22.336939 11.10338876959129 8.789 8.124 7.911
254.476435 -27.608252 9.622683025088357 8.439 8.125 8.045
254.47697 -24.772331 10.620981534747566 9.513 9.264 9.178
257.396686 -21.533447 10.359706339298674 8.646 8.051 7.954
257.39862 -19.576586 10.880932846122334 9.994 9.851 9.786
264.783328 -23.813026 10.923763383273126 8.385 7.679 7.401
254.484413 -28.337318 10.478461302099696 9.733 9.629 9.584
254.486472 -25.691349 10.380445449217506 9.349 9.146 9.065
254.487286 -25.51914 9.63782693910281 8.442 8.139 8.038
264.787632 -28.938219 9.342189421882996 7.197 6.539 6.371
264.787953 -28.939192 9.120372027815261 7.569 6.983 6.94
264.79397 -23.893978 10.437742203482863 8.544 8.031 7.793
257.40949 -20.43593 11.296827578933804 9.432 8.828 8.69
257.411727 -21.188608 11.035866308338825 9.917 9.686 9.574
257.413324 -18.677614 9.623556575950404 8.86 8.738 8.704
257.413408 -19.016651 11.315119997235538 10.411 10.271 10.195
264.801181 -30.140205 10.995727979477536 8.881 8.204 8.064
257.422377 -22.187557 10.093940632751302 7.675 6.953 6.76
264.810096 -29.654581 11.418231752673426 10.145 9.764 9.678
264.811373 -30.105627 11.084551085754692 9.896 9.637 9.498
254.491998 -28.022182 11.46883025082782 10.634 10.532 10.449
